"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MT-CO22",1.47909726512112e-126,0.794111775190496,1,0.961,3.89002580726855e-122,"12","MT-CO2"
"ATP5G1",1.48818689929301e-115,0.684042825467019,0.985,0.766,3.91393154514063e-111,"12","ATP5G1"
"RNASE11",2.36268821121123e-163,0.676741852123464,0.851,0.374,6.21386999548553e-159,"12","RNASE1"
"CYBA",2.70677835903953e-113,0.664969037216759,0.984,0.803,7.11882708427396e-109,"12","CYBA"
"LSMD11",1.14476594018099e-103,0.662208014844392,0.839,0.451,3.01073442267601e-99,"12","LSMD1"
"RPS141",9.88812561417082e-159,0.660221164492199,1,0.976,2.60057703652693e-154,"12","RPS14"
"MT-ATP63",7.53599638572716e-102,0.654819924963843,0.992,0.89,1.98196704944624e-97,"12","MT-ATP6"
"SPINK41",8.40909489409568e-188,0.652756480808148,0.649,0.196,2.21159195714716e-183,"12","SPINK4"
"ITLN11",8.34601534778346e-291,0.644046754846568,0.893,0.262,2.19500203646705e-286,"12","ITLN1"
"MT-ND42",6.99553887294169e-129,0.630985387671563,0.996,0.949,1.83982672358366e-124,"12","MT-ND4"
"TIMM131",3.05315704259539e-94,0.629243159479114,0.946,0.67,8.02980302202588e-90,"12","TIMM13"
"COX4I1",7.23785585240851e-172,0.625642717944038,0.999,0.965,1.90355608918344e-167,"12","COX4I1"
"NDUFB111",1.81171801279936e-102,0.618691675771595,0.975,0.744,4.76481837366232e-98,"12","NDUFB11"
"MAZ1",8.68501371449008e-120,0.609101522020927,0.704,0.319,2.28415860691089e-115,"12","MAZ"
"KLK11",2.93568626346052e-181,0.585093705006278,0.903,0.389,7.72085487290117e-177,"12","KLK1"
"RETNLB2",0,2.93808880348349,0.773,0.16,0,"13","RETNLB"
"SPINK42",0,2.73743075993595,0.817,0.194,0,"13","SPINK4"
"WFDC22",0,2.68860915021742,0.885,0.333,0,"13","WFDC2"
"TFF32",1.72571924413245e-297,2.5164255649365,1,0.701,4.53864161206834e-293,"13","TFF3"
"KLK12",0,2.46318183492004,0.95,0.39,0,"13","KLK1"
"ITLN12",1.03014690154718e-274,2.4552282432142,0.82,0.268,2.70928635106909e-270,"13","ITLN1"
"CLCA11",8.37753986729244e-180,2.34372839927567,0.674,0.248,2.20329298509791e-175,"13","CLCA1"
"RNASE12",2.04721995857394e-297,2.16783837775192,0.931,0.374,5.38418849104945e-293,"13","RNASE1"
"AGR21",5.87776245892397e-176,1.77079223263445,0.983,0.817,1.545851526697e-171,"13","AGR2"
"SERPINA11",7.32789018178841e-280,1.76342666298948,0.71,0.183,1.92723511781035e-275,"13","SERPINA1"
"LRRC261",0,1.73109791768582,0.774,0.147,0,"13","LRRC26"
"FCGBP2",7.36704551182108e-221,1.69635764781642,0.924,0.483,1.93753296960894e-216,"13","FCGBP"
"SPINK12",4.71482486262421e-172,1.56238259843147,0.92,0.549,1.23999893887017e-167,"13","SPINK1"
"HES61",6.56298915864822e-163,1.49230946932966,0.552,0.177,1.72606614872448e-158,"13","HES6"
"SELM1",0,1.47517574452857,0.522,0.085,0,"13","SELM"
