"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ATP13A3",1.45308469130885e-181,0.896837044405243,0.457,0.274,3.82161273814227e-177,"Pro-inflammatory macro/mono","ATP13A3"
"NFKB1",4.64859393105292e-173,0.938513207251997,0.5,0.323,1.22258020386692e-168,"Pro-inflammatory macro/mono","NFKB1"
"PLEK",8.83482972123234e-169,1.02530857857521,0.599,0.456,2.3235602166841e-164,"Pro-inflammatory macro/mono","PLEK"
"WARS",1.8182394894589e-163,0.979151687767223,0.404,0.235,4.78196985727692e-159,"Pro-inflammatory macro/mono","WARS"
"VEGFA",3.74660627701512e-160,0.873716060617804,0.426,0.245,9.85357450854977e-156,"Pro-inflammatory macro/mono","VEGFA"
"RP11-1143G9.4",6.67167825133337e-159,1.05016848786773,0.585,0.423,1.75465138010068e-154,"Pro-inflammatory macro/mono","RP11-1143G9.4"
"NINJ1",1.74009413932162e-152,0.959503564563478,0.654,0.558,4.57644758641587e-148,"Pro-inflammatory macro/mono","NINJ1"
"LINC00152",1.00332080956438e-150,1.08824693194484,0.517,0.373,2.63873372915431e-146,"Pro-inflammatory macro/mono","LINC00152"
"AREG",1.11417741107338e-150,1.16269454454513,0.457,0.268,2.93028659112299e-146,"Pro-inflammatory macro/mono","AREG"
"PLAC8",7.99055932916498e-144,0.879537661961931,0.308,0.143,2.10151710357039e-139,"Pro-inflammatory macro/mono","PLAC8"
"IVNS1ABP",1.7785865386655e-143,0.929028370555203,0.421,0.262,4.67768259669026e-139,"Pro-inflammatory macro/mono","IVNS1ABP"
"IFITM3",2.37334470418466e-122,0.932094547865318,0.712,0.641,6.24189657200564e-118,"Pro-inflammatory macro/mono","IFITM3"
"MT2A",2.78765063205323e-101,1.22784087966899,0.652,0.552,7.3315211623e-97,"Pro-inflammatory macro/mono","MT2A"
"BASP1",1.35686971069812e-99,0.848297835300268,0.413,0.29,3.56856733913606e-95,"Pro-inflammatory macro/mono","BASP1"
"EIF1B",6.04572088433146e-86,0.814363599649789,0.482,0.385,1.59002459257917e-81,"Pro-inflammatory macro/mono","EIF1B"
"IFITM2",1.72921541789782e-68,0.809146136703406,0.556,0.474,4.54783654907126e-64,"Pro-inflammatory macro/mono","IFITM2"
"GBP1",2.09094044319492e-68,0.84910339399035,0.302,0.201,5.49917336560265e-64,"Pro-inflammatory macro/mono","GBP1"
